web_scraper_order,web_scraper_start_url,rent_raw,rooms_raw,area_raw,address_raw,description_raw,text_raw,walkingtime_raw,nearest_statioon_raw;;;;;;;;;;
"1763742815-1127,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=22&o=dateCreated-desc"",""CHF 8’900.– / Monat"",""4 Zimmer"",""160m²"",""Gustav-Gull-Platz, 8004 Zürich"",""LUXURIÖSES WOHNEN ÜBER DEN DÄCHERN ZÜRICHS /  LUXURIOUS LIVING ABOVE THE ROOFS OF ZURICH"",""MODERNER LUXUS IN DER ZÜRCHER SKYLINETauchen Sie ein in das unvergleichliche Wohnerlebnis, das Ihnen diese exklusive 2-Schlafzimmer-Wohnung auf der 14. Etage bietet. Diese atemberaubende Residenz vereint urbane Architektur mit einem Hauch von Palaststil und bietet alles, was Sie für ein stilvolles und komfortables Leben im Herzen von Zürich benötigen.Die Wohnung ist grosszügig auf 160m² geschnitten und mit hochwertigen Materialien ausgestattet, die den Räumen eine warme und luxuriöse Atmosphäre verleihen. Die weitläufige Loggia bietet einen spektakulären Ausblick über die Dächer von Zürich und lädt zum Entspannen ein. Jedes Detail wurde sorgfältig ausgewählt, um ein harmonisches und einladendes Ambiente zu schaffen, das Sie sofort in seinen Bann ziehen wird.| Lage:Hervorragende Lage im angesagten Europaallee-Viertel, umgeben von moderner Architektur und urbanem Flair. Unmittelbare Nähe zur Bahnhofstrasse und dem Zürichsee, ideal für Freizeitaktivitäten und entspannte Spaziergänge. Ausgezeichnete Anbindung an öffentliche Verkehrsmittel, mit Tram- und Bushaltestellen sowie dem Hauptbahnhof Zürich in wenigen Gehminuten erreichbar. Vielfältige Auswahl an gehobenen Boutiquen, gemütlichen Cafés und erstklassigen Restaurants in unmittelbarer Umgebung.| Ausstattung: • Hochwertiger Bodenbelag in allen Wohnräumen, der eine warme und elegante Atmosphäre schafft. • Grosszügige Fensterfronten, die die Räume mit natürlichem Licht durchfluten und ein luftiges Raumgefühl vermitteln. • Gemütlicher Wohnbereich mit massgefertigten Möbeln und Designer-Stoffen, die Komfort und Stil perfekt vereinen. • Moderne, offene Küche mit High-End-Einbaugeräten und durchdachtem Stauraum, ideal für anspruchsvolle Köche. • Grosse Badezimmer mit klassischen Fliesen, einer funktionalen Glastrennwand und einer geräumigen Dusche sowie Badewanne • Grosszügige Loggia mit Blick auf die Zürcher Skyline, perfekt für entspannte Stunden im Freien. • Ein eigener Waschraum mit Waschmaschine und Trockner für höchsten Komfort. | Inkludierter Service: • Miete inklusive sämtlicher Nebenkosten wie Wasser, Strom und Heizung • Vollständig ausgestattete Wohnung mit hochwertigem Design und charmanten Details • Highspeed-WiFi-Internetzugang für ungestörtes Arbeiten und Streaming • 7 Tage die Woche telefonische Erreichbarkeit. • Premium-Zattoo-TV-Paket mit 250 Kanälen • Parkplatz kann bei Bedarf angemietet werden für CHF 450.00 exkl. 8.1% MwSt. * Miete ab Aufenthalt von 1 Monat exklusive der gesetzlichen MwSt. von 3.8% und der einmaligen Endreinigungsgebühr.************************************************************************MODERN LUXURY IN THE ZÜRICH SKYLINEImmerse yourself in the unparalleled living experience offered by this exclusive 2-bedroom apartment on the 14th floor. This stunning residence combines urban architecture with a touch of palatial style, providing everything you need for a stylish and comfortable life in the heart of Zurich.The apartment is generously designed over 160 sqm and features high-quality materials that imbue the rooms with a warm and luxurious atmosphere. The expansive loggia offers a spectacular view over the rooftops of Zurich, inviting you to relax. Every detail has been carefully selected to create a harmonious and welcoming ambiance that will captivate you from the moment you enter.| Location:Excellent location in the trendy Europaallee district, surrounded by modern architecture and urban flair. Close proximity to Bahnhofstrasse and Lake Zurich, ideal for leisure activities and relaxing walks. Outstanding connectivity to public transportation, with tram and bus stops as well as Zurich's main train station within walking distance. A diverse selection of upscale boutiques, cozy cafés, and first-class restaurants in the immediate vicinity.| Amenities: • High-quality flooring throughout all living areas, creating a warm and elegant atmosphere. • Large windows that flood the rooms with natural light, providing an airy and spacious feel. • Cozy living area with custom-made furniture and designer fabrics that perfectly combine comfort and style. • Modern, open kitchen with high-end appliances and thoughtfully designed storage, ideal for discerning chefs. • Large bathroom with classic tiles, a functional glass partition and a spacious shower and bathtub • Expansive loggia with views of the Zurich skyline, perfect for relaxing hours outdoors. • A private laundry room with a washer and dryer for maximum convenience. | Inclusive Service: • Rent includes all utilities such as water, electricity and heating. • Fully furnished apartment with high-quality design and charming details. • High-speed WiFi internet access for uninterrupted work and streaming. • 7-day a week telephone support and a 24-hour emergency hotline. • Premium Zattoo TV package with 250 channels. • Parking space available for rent at CHF 450.00, excluding 8.1% VAT. * Rent as of stays of 1 month and exclusive of the statutory VAT of 3.8% and the one-time final cleaning fee."","""",""""";;;;;;;;;;
"1763742815-1128,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=22&o=dateCreated-desc"",""CHF 6’790.– / Monat"",""4.5 Zimmer"",""120m²"",""Röschibachstrasse 22, 8037 Zürich"",""COSMOPOLITAN APARTMENTS - 4.5 ROOM / 3-BEDROOM SERVICED APARTMENT"",""URBAN CHIC – EXKLUSIVES WOHNEN IM DACHGESCHOSSEntdecken Sie den Inbegriff urbanen Komforts in diesem frisch renovierten und hochwertig möblierten 3-Schlafzimmer-Apartment im Dachgeschoss. Mit einer perfekten Mischung aus Stil und Funktionalität bietet diese Wohnung ein Wohnerlebnis der Premium-Klasse – ideal für Familien oder Berufstätige.Treten Sie ein in die grosszügig geschnittenen Schlafzimmer, welche als Rückzugsorte der Ruhe gestaltet sind und über viel Stauraum verfügen. Die Wohnung bietet eine moderne, voll ausgestattete Küche sowie zwei Badezimmer – eines davon mit Dusche, das andere mit Badewanne und eleganten Armaturen. Ein privater Balkon lädt dazu ein, entspannte Momente mit Blick über die Stadt und die Umgebung zu geniessen.| Lage:Die Wohnung befindet sich in unmittelbarer Nähe zur malerischen Limmat und bietet eine perfekte Kombination aus lebendigem Stadtleben und naturnahem Erholungsraum. Öffentliche Verkehrsmittel, Einkaufsmöglichkeiten und Restaurants sind bequem zu Fuss erreichbar und sorgen für ein Höchstmass an Alltagstauglichkeit und urbanem Lebensgefühl.| Ausstattung: • Hochwertiger Parkettboden in allen Wohnbereichen für ein warmes und einladendes Ambiente • Grosse Fenster mit viel Tageslicht • Offene Wohn- und Essbereiche mit stilvollen, modernen Möbeln • Drei gemütliche Schlafzimmer mit komfortablen Betten und reichlich Stauraum • Moderne, minimalistische Küche mit hochwertigen Einbaugeräten und grosszügigem Stauraum • Zwei Badezimmer mit eleganten Natursteinfliesen – ausgestattet mit Badewanne und Dusche • Privater Balkon mit Sitzgelegenheit – perfekt für entspannte Stunden im Freien | All-Inclusive Service: • Miete inklusive sämtlicher Nebenkosten wie Wasser, Strom und Heizung • Vollständig möblierte Wohnung mit hochwertigem Design und liebevollen Details • Regelmässige zweiwöchentliche Reinigung der gesamten Wohnung, inklusive Wechsel von Bettwäsche, Handtüchern und Müllentsorgung • Highspeed-WLAN für unterbrechungsfreies Arbeiten und Streaming • 7 Tage die Woche telefonische Erreichbarkeit • Premium-Zattoo-TV-Paket mit über 250 Kanälen • Nutzung der stockwerkeigenen Waschküche • Ein Parkplatz kann für CHF 250.00 pro Monat exkl. 8.1% MwSt. angemietet werden * Miete exklusive der gesetzlichen MwSt. von 3.8% und der einmaligen Endreinigungsgebühr.************************************************************************URBAN CHIC – EXCLUSIVE LIVING ON THE TOP FLOORDiscover the epitome of urban comfort in this freshly renovated and beautifully furnished 3-bedroom apartment on the top floor. With a perfect blend of style and functionality, this apartment offers a premium quality living experience for families or professionals.Step into the generously sized bedrooms, each a haven of tranquility with ample built-in storage for all your needs. The apartment features a modern, fully equipped kitchen as well as two bathrooms – one with a shower, the other with a bathtub and elegant fittings. A private balcony invites you to relax and enjoy views over the city and surrounding neighborhood.| Location:Ideally located near the picturesque Limmat River, the apartment combines the vibrancy of urban life with peaceful nature just a short stroll away. Public transportation, shops, and restaurants are all within easy walking distance, offering you convenience and a true city-living experience.| Amenities: • High-quality parquet flooring in all living areas for a warm and inviting atmosphere • Large windows with plenty of natural daylight • Elegant, open-plan living and dining areas furnished with stylish, modern pieces • Three cozy bedrooms with comfortable beds and ample storage • Modern, minimalist kitchen with high-end built-in appliances and generous storage space • Two bathrooms with elegant natural stone tiles – including bathtub and shower • Private balcony with outdoor seating – perfect for relaxing moments | All-Inclusive Service: • Rent includes all utilities (water, electricity, heating) • Fully furnished apartment with premium-quality design and charming details • Regular bi-weekly cleaning of the entire apartment, including change of bed linens, towels, and waste disposal • High-speed WiFi internet access for uninterrupted work and entertainment • 7-day a week telephone support • Premium Zattoo TV package with 250 channels • Access to the on-floor laundry room • Parking space available for rent at CHF 250.00 per month, excluding 8.1% VAT * Rent exclusive of the statutory VAT of 3.8% and the one-time final cleaning fee."","""",""""";;;;;;;;;;
"1763742815-1129,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=22&o=dateCreated-desc"",""CHF 6’790.– / Monat"",""4.5 Zimmer"",""120m²"",""Röschibachstrasse 22, 8037 Zürich"",""COSMOPOLITAN APARTMENTS - 4.5 ROOM / 3-BEDROOM SERVICED APARTMENT"",""URBAN CHIC – EXKLUSIVES WOHNEN IM DACHGESCHOSSEntdecken Sie den Inbegriff urbanen Komforts in diesem frisch renovierten und hochwertig möblierten 3-Schlafzimmer-Apartment im Dachgeschoss. Mit einer perfekten Mischung aus Stil und Funktionalität bietet diese Wohnung ein Wohnerlebnis der Premium-Klasse – ideal für Familien oder Berufstätige.Treten Sie ein in die grosszügig geschnittenen Schlafzimmer, welche als Rückzugsorte der Ruhe gestaltet sind und über viel Stauraum verfügen. Die Wohnung bietet eine moderne, voll ausgestattete Küche sowie zwei Badezimmer – eines davon mit Dusche, das andere mit Badewanne und eleganten Armaturen. Ein privater Balkon lädt dazu ein, entspannte Momente mit Blick über die Stadt und die Umgebung zu geniessen.| Lage:Die Wohnung befindet sich in unmittelbarer Nähe zur malerischen Limmat und bietet eine perfekte Kombination aus lebendigem Stadtleben und naturnahem Erholungsraum. Öffentliche Verkehrsmittel, Einkaufsmöglichkeiten und Restaurants sind bequem zu Fuss erreichbar und sorgen für ein Höchstmass an Alltagstauglichkeit und urbanem Lebensgefühl.| Ausstattung: • Hochwertiger Parkettboden in allen Wohnbereichen für ein warmes und einladendes Ambiente • Grosse Fenster mit viel Tageslicht • Offene Wohn- und Essbereiche mit stilvollen, modernen Möbeln • Drei gemütliche Schlafzimmer mit komfortablen Betten und reichlich Stauraum • Moderne, minimalistische Küche mit hochwertigen Einbaugeräten und grosszügigem Stauraum • Zwei Badezimmer mit eleganten Natursteinfliesen – ausgestattet mit Badewanne und Dusche • Privater Balkon mit Sitzgelegenheit – perfekt für entspannte Stunden im Freien | All-Inclusive Service: • All-Inclusive Miete – Wasser, Strom und Heizung sind im Preis inbegriffen. • Vollmöblierte &amp"; stilvolle Einrichtung – Mit viel Liebe zum Detail für höchsten Komfort und Funktionalität gestaltet. • Cosmo Care Assistance – Unser Team steht Ihnen an sieben Tagen pro Woche für alle Anliegen zur Verfügung. • Regelmässiger Reinigungsservice – Gründliche Reinigung inklusive frischer Hand- und Badetücher sowie Bettwäschewechsel. • Highspeed-Internet – Zuverlässiges, schnelles WLAN für Arbeiten und Streaming ohne Unterbrechung. • Premium-TV-Paket – Über 250 Zattoo-Kanäle für beste Unterhaltung. • Komfortable Ausstattung – Eigene Waschmöglichkeiten in der Wohnung und grosszügige Loggia. • Tiefgaragenplatz – Bequeme Parkmöglichkeit auf Anfrage gegen Aufpreis. • Umfassende Endreinigung – Sorglose Abreise dank professioneller Endreinigung. * Miete exklusive der gesetzlichen MwSt. von 3.8% sowie der einmaligen Endreinigung************************************************************************URBAN CHIC – EXCLUSIVE LIVING ON THE TOP FLOORDiscover the epitome of urban comfort in this freshly renovated and beautifully furnished 3-bedroom apartment on the top floor. With a perfect blend of style and functionality, this apartment offers a premium quality living experience for families or professionals.Step into the generously sized bedrooms, each a haven of tranquility with ample built-in storage for all your needs. The apartment features a modern, fully equipped kitchen as well as two bathrooms – one with a shower, the other with a bathtub and elegant fittings. A private balcony invites you to relax and enjoy views over the city and surrounding neighborhood.| Location:Ideally located near the picturesque Limmat River, the apartment combines the vibrancy of urban life with peaceful nature just a short stroll away. Public transportation, shops, and restaurants are all within easy walking distance, offering you convenience and a true city-living experience.| Highlights: • High-quality parquet flooring in all living areas for a warm and inviting atmosphere • Large windows with plenty of natural daylight • Elegant, open-plan living and dining areas furnished with stylish, modern pieces • Three cozy bedrooms with comfortable beds and ample storage • Modern, minimalist kitchen with high-end built-in appliances and generous storage space • Two bathrooms with elegant natural stone tiles – including bathtub and shower • Private balcony with outdoor seating – perfect for relaxing moments | All-Inclusive Service: • All-Inclusive Rent – Water, electricity and heating covered. • Fully Furnished &amp;" Stylish Interiors – Thoughtfully designed for comfort and convenience. • Cosmo Care Assistance – Our team is available seven days a week to assist you with any concerns. • Regular Housekeeping – Thorough cleaning including fresh bath and hand towels, as well as a bed linen change. • Highspeed-Internet – Stay connected with reliable, fast Wi-Fi. • Premium TV Package – 250+ Zattoo channels for top-tier entertainment. • Convenient Amenities – In-unit laundry for ultimate convenience and spacious loggia. • Underground Parking – Convenient parking space available at an additional charge. • Comprehensive Move-Out Cleaning – Stress-free departure with a full final cleaning service. * Rent exclusive of the statutory VAT of 3.8% and the one-time final cleaning"","""",""""";;;;;;;;
"1763742815-1130,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=22&o=dateCreated-desc"",""CHF 3’470.– / Monat"",""4.5 Zimmer"",""90m²"",""Himmeristrasse 19, 8052 Seebach"",""4,5 Zimmer Reihenhaus mit Garten"",""Dieses frisch renovierte 4.5 Zimmer Haus bietet Ihnen die perfekte Kombination aus modernem Komfort und gemütlichem Wohlfühlambiente. Die Immobilie verfügt über einen schönen Garten, der zum Entspannen und Geniessen einlädt.Das Haus besticht durch helle Zimmer, die sich ideal für Familien oder Paare eignen. Die moderne Küche ist mit hochwertigen Geräten ausgestattet und lädt zum Kochen und gemeinsamen Essen ein. Zudem verfügt das Haus über ein helles Wohnzimmer mit grossem Fenster und direktem Zugang in den Garten.Die Lage des Hauses ist ideal für alle, die die Vorzüge einer ruhigen Umgebung (Zone 30) schätzen, jedoch nicht die Annehmlichkeiten einer guten Anbindung an eine optimale Infrastruktur verzichten möchten. Einkaufsmöglichkeiten, Schulen und Kindergarten, öffentliche Verkehrsmittel und der Flughafen sind in unmittelbarer Nähe vorhanden. • Einbauschränke in den Schlafzimmern • Stauraum im Estrich und 3 Kellerräumen • Neue Waschmaschine und Tumbler • Haustiere erlaubt"","""",""""";;;;;;;;;;
"1763742815-1131,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=22&o=dateCreated-desc"",""CHF 6’480.– / Monat"",""6.5 Zimmer"",""152m²"",""Richard Wagner-Strasse 16, 8002 Zürich"",""Edel sanierte Altbauwohnung an bester Zürcher Citylage"",""Per sofort oder nach Vereinbarung vermieten wir, an bester Lage im schönen Enge-Quartier, nur wenige Schritte vom Zürichsee, dem Museum Rietberg, vielfältigen Kulturangeboten, modernen Restaurants und kleinen Boutiquen entfernt, diese charmante 6.5-Zimmer-Altbauwohnung. Der öffentliche Verkehr ist ebenfalls in unmittelbarer Nähe. Die wunderschöne Einheit wurde im Jahr 2018 saniert. Im edlen Altbau präsentiert ein leichtes, elegantes Living, sowie eine edle Wohnküche (mit Steamer, Backofen und Wärmeschublade auf Sichthöhe), drei Schlafzimmer, zwei Bäder mit Badewanne bzw. separate Dusche, sowie ein Gäste WC. Ein bestechender Mix von Damals und Heute bringt eine besonders reizvolle Stimmung in die Räume. Besonderheiten wie der direkte Liftzugang, eine eigene Dachterrasse, ein eigener Waschturm und ein ca. 8 m2 grosser Abstellraum innerhalb der Wohnung runden dieses attraktive Angebot ab. (Bitte beachten Sie: Es steht kein separates Kellerabteil zur Verfügung.) Haben wir Ihr Interesse geweckt? Gerne stehen wir Ihnen für weitere Informationen oder zur Vereinbarung eines Besichtigungstermins zur Verfügung."","""",""""";;;;;;;;;;
"1763742815-1132,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=22&o=dateCreated-desc"",""CHF 4’590.– / Monat"",""3.5 Zimmer"",""94m²"",""Greifenseestrasse 38, 8050 Zürich"",""ZENTRALE ATTIKA-WOHNUNG IN ZÜRICH NORD / CENTRAL ATTIC APARTMENT IN ZURICH NORTH"",""ERLEBEN SIE HOHEN WOHNKOMFORT IN ZÜRICH-OERLIKONTauchen Sie ein in modernes, luxuriöses Wohnen in dieser voll ausgestatteten, stilvollen 3½-Zimmer-Attikawohnung. Perfekt in der Gegend von Zürich-Oerlikon, bietet diese beeindruckende Wohnung Komfort und Bequemlichkeit in unvergleichlicher Lage.| Lage:Gelegen in einem urbanen Bereich, vereint diese Attikawohnung eine perfekte Balance aus zentraler Lage und Ruhe. Sie haben bequemen Zugang zu allen Annehmlichkeiten, die Zürich-Oerlikon zu bieten hat, während Sie sich in Ihrer privaten Oase zurückziehen können.| Ausstattung: • Das grosszügige und einladende Wohnzimmer besticht mit einem markanten roten Ledersofa, das einen kraftvollen Akzent zu den warmen Eichenparkettböden setzt. Die grossen Fenster durchfluten den Raum mit natürlichem Licht, und der Kamin sorgt für eine angenehme Atmosphäre. • Die Küche ist ein Traum für jeden Hobbykoch, ausgestattet mit hochwertigen Siemens-Geräten, darunter ein Doppelofen und ein grosszügiger Kühlschrank mit Gefrierfach. Die edlen Arbeitsflächen aus schwarzem Granit und moderne Schränke bieten viel Platz und Komfort. • Das Badezimmer bietet Luxus mit einer geräumigen Walk-in-Dusche, Fussbodenheizung und modernen Miele-Waschmaschinen und -Trocknern. • Beide Schlafzimmer sind komplett möbliert und haben direkten Zugang zu den privaten Terrassen. Das Hauptschlafzimmer strahlt in beruhigenden Blautönen, während das zweite Schlafzimmer warme, erdige Farben bietet. • Von den Schlafzimmern und dem Wohnzimmer zugänglich, bieten die beiden Terrassen einen weiten Blick und viel Raum für Entspannung im Freien oder für geselliges Beisammensein. • Die Wohnung ist mit einer Klimaanlage ausgestattet, die das ganze Jahr über für angenehme Temperaturen sorgt und die Wohnung auch in den warmen Sommermonaten zu einem perfekten Rückzugsort macht. | All-Inclusive Service: • Miete inklusive sämtlicher Nebenkosten wie Wasser, Strom und Heizung • Vollständig möblierte Wohnung mit hochwertigem Design und charmanten Details • Regelmässige 14-tägige Reinigung der gesamten Wohnung, inklusive Wechsel von Bettwäsche, Handtüchern und Müllentsorgung • Highspeed-WiFi-Internetzugang für ungestörtes Arbeiten und Streaming • 7 Tage die Woche telefonische Erreichbarkeit sowie eine 24-Stunden-Notfallnummer • Premium-Zattoo-TV-Paket mit 250 Kanälen • Parkplatz in der Tiefgarage inklusive * Die Miete versteht sich zuzüglich der gesetzlichen Mehrwertsteuer von 3.8 % sowie der einmaligen Endreinigung. Es gilt ein Mindestaufenthalt von einem Jahr.********************************************************************EXPERIENCE LUXURIOUS LIVING IN ZÜRICH-OERLIKONImmerse yourself in modern, luxurious living with this fully equipped, stylish 3½-room attic apartment. Perfectly located in the area of Zürich-Oerlikon, this impressive apartment offers unparalleled comfort and convenience.| Location:Situated in an urban area, this attic apartment provides the perfect balance between centrality and tranquility. Enjoy easy access to all the amenities that Zürich-Oerlikon has to offer, while retreating to your private oasis.| Amentities: • The spacious and inviting living room is highlighted by a striking red leather sofa that adds a bold touch against the warm oak parquet floors. Large windows flood the space with natural light, and the fireplace creates a cozy, welcoming atmosphere. • The kitchen is a chef’s dream, equipped with high-end Siemens appliances, including a double oven and a generous fridge-freezer. Elegant black granite countertops and modern cabinetry offer plenty of space and convenience. • The bathroom is designed for luxury, featuring a large walk-in shower, underfloor heating, and modern Miele washer and dryer units. • Both bedrooms are fully furnished and have direct access to the private terraces. The master bedroom is styled in calming blue tones, while the second bedroom exudes warmth with rich, earthy colors. • Accessible from both the bedrooms and the living room, the two terraces provide expansive views and plenty of space for outdoor relaxation or entertaining. • Air conditioning is installed in the apartment, ensuring a comfortable temperature year-round, making it a perfect retreat even during the warm summer months. | All-Inclusive Service: • Rent includes all utilities such as water, electricity and heating. • Fully furnished apartment with high-quality design and charming details. • Regular bi-weekly cleaning of the entire apartment, including the changing of bed linens, towels and waste disposal. • High-speed WiFi internet access for uninterrupted work and streaming. • 7-day a week telephone support and a 24-hour emergency hotline. • Premium Zattoo TV package with 250 channels. • Parking space in the underground garage included. * The rent is exclusive of the statutory VAT of 3.8 % and the one-time final cleaning fee. A minimum stay of one year applies"","""",""""";;;;;;;;;;
"1763742815-1133,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=22&o=dateCreated-desc"",""CHF 998.– / Monat"","""","""",""Schaffhauserstrasse, 8050 Zürich"",""Erstvermietung Gewerbe/Büro im Trio am Salersteig in Oerlikon"",""Laden-/Gewerbe- und Büroflächen Wer hier lebt oder arbeitet, spürt die urbane Dynamik dieses aufstrebenden Quartiers. Nur einen Katzensprung vom Marktplatz entfernt, wo mittwochs und samstags frische, regionale Produkte angeboten werden, verbindet das Neubauprojekt Trio am Salersteig modernes Stadtleben mit grüner Erholung.Vielfältige Nutzungsmöglichkeiten - Wohnen und Arbeiten im EinklangDas Projekt umfasst ein breites Angebot an attraktiven 1- bis 4½-Zimmer-Wohnungen sowie flexibel nutzbaren Gewerbe-, Laden- und Büroflächen. Die durchdachten Grundrisse, hohen Räume und das grosszügige Tageslicht schaffen sowohl für private Bewohnerinnen und Bewohner als auch für Unternehmen ein inspirierendes Umfeld.Besonderer Hinweis:Betriebe mit starken Geruchsemissionen - insbesondere Gastrobetriebe mit Kochbetrieb - können aus Rücksicht auf die Wohnnutzung leider nicht berücksichtigt werden.Bezug: 1. September 2026Registrieren Sie sich noch heute mit Ihren Personalien und erhalten Sie die vollständige Vermietungsdokumentation inklusive Preisliste."","""",""""";;;;;;;;;;
"1763742815-1134,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=22&o=dateCreated-desc"",""CHF 2’520.– / Monat"",""3 Zimmer"",""92m²"",""Auhofstrasse 5, 8051 Zürich"",""3.5-Zimmer-Dachwohnung in Zürich-Schwamedingen"",""Wir vermieten nach Vereinbarung diese helle 3.5-Zimmer-Dachwohnung im 4. OG mit ca. 93m2. Ausstattung: - Wohn- und Schlafzimmer mit Parkettboden - Küche sowie Nasszellen mit Plattenboden - Die Einbauküche mit Granitabdeckung verfügt über eine Kühl-Gefrierkombination, ein Glaskeramikkochfeld mit hochliegendem Backofen, Dunstabzug sowie eine Geschirrwaschmaschine. - Badezimmer mit Badewanne - Kellerabteil Ebenfalls können Einstellplätze dazu gemietet werden.Die öffentlichen Verkehrsmittel sowie Einkaufsmöglichkeiten sind in unmittelbarer Nähe. Sie gelangen innert kürzester Zeit in die Stadt Zürich.Bei den Fotos handelt es sich um Beispielbilder, welche vom Original abweichen können. Haben wir Ihr Interesse geweckt? Wir freuen uns auf Ihre Kontaktaufnahme unter 043 544 40 21."","""",""""";;;;;;;;;;
"1763742815-1135,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=22&o=dateCreated-desc"",""CHF 1’850.– / Monat"",""1.5 Zimmer"",""44m²"",""Hohlstrasse 30, 8004 Zürich"",""Dein neues zu Hause, mitten in der Stadt"",""An zentraler Lage im Zürcher Kreis 4 vermieten wir eine 1.5-Zimmer-Wohnung im 1. OG (mit Lift), welche über die folgende Ausstattung verfügt:Die Wohnung bietet Ihnen folgendes:- Laminatboden im Wohn- / Schlafbereich- Küche mit Geschirrspüler und Glaskeramikherd- Nasszellen mit Plattenböden- Badezimmer mit Badewanne- Eigenes Kombigerät zum Waschen/Trocknen in der Wohnung- Geräumiger Einbauschrank Die Stadt Zürich liegt Ihnen wortwörtlich zu Füssen mit vielzähligen Einkaufs-, Ess- und Freizeitmöglichkeiten. In nur wenigen Gehminuten erreichen Sie die Bus- und Tramhaltestellen sowie den Hauptbahnhof. Beachten Sie bitte, dass diese Fotos als Referenz über den Ausbaustandard dienen und leicht vom Original abweichen können.Für einen Besichtigungstermin füllen Sie bitte das Kontaktformular aus."","""",""""";;;;;;;;;;
"1763742815-1136,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=22&o=dateCreated-desc"",""CHF 4’800.– / Monat"",""4.5 Zimmer"",""110m²"",""Feusisbergli 14, 8048 Zürich"",""Exklusive 4.5-Zimmerwohnung mit Gartensitzplatz und Weitsicht"",""DIE BESICHTIGUNG FINDET STATT - OHNE VORANMELDUNG:DONNERSTAG, 27.11.2025 UM 17.30 UHRWir vermieten per 01. April 2026 eine hochwertig ausgebaute 4.5-Zimmerwohnung mit 110 m² Wohnfläche, die keine Wünsche in Bezug auf Komfort und Wohnqualität offenlässt.Der grosszügige Gartensitzplatz zur alleinigen Nutzung lädt zum Entspannen und Verweilen ein ideal, um den Feierabend zu geniessen.Die Liegenschaft Feusisbergli 14, 8048 Zürich befindet sich an einer äusserst ruhigen Lage an einer Privatstrasse. Öffentliche Verkehrsmittel sowie Einkaufsmöglichkeiten sind in unmittelbarer Nähe. In nur 5 Gehminuten erreichen Sie den nahegelegenen Wald mit Finnenbahn. Die Limmattalbahn ist weniger als 500 Meter entfernt und bringt Sie bequem und staufrei ins Shoppi Tivoli.Die Wohnung überzeugt durch ihre moderne Raumaufteilung und die grosszügigen, lichtdurchfluteten Zimmer mit grossen Fensterfronten, welche einen herrlichen Weitblick ins Limmattal bieten.Die Ausstattung im Überblick: • Topmoderne Küche und Nasszellen • Parkettböden in allen Wohn- und Schlafzimmern • Elegante Keramikplatten im Badezimmer • Réduit mit eigenem Waschturm • Grosser Balkon (8 m²) und Gartensitzplatz (30 m²) mit Weitsicht • Multimedia-Verkabelung in allen Zimmern • Geräumige Zimmer und durchdachter Grundriss • Umweltfreundliche Erdsonden-Wärmepumpe • Grosses Kellerabteil (14 m²) • Lift im Haus Diese Wohnung vereint modernen Wohnkomfort, durchdachte Architektur und eine ruhige Lage mit bester Anbindung – ideal für Paare oder Familien, die Wert auf Lebensqualität legen.DIE BESICHTIGUNG FINDET STATT - OHNE VORANMELDUNG:DONNERSTAG, 27.11.2025 UM 17.30 UHR"","""",""""";;;;;;;;;;
"1763742815-1137,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=22&o=dateCreated-desc"",""CHF 2’075.– / Monat"",""3.5 Zimmer"",""68m²"",""Witikonerstrasse 489, 8053 Zürich"",""3.5-Zimmerwohnung in Witikon zu vermieten"",""Per 16. Dezember 2025 vermieten wir diese helle 3.5-Zimmerwohnung im beliebten Kreis 7. Die Bushaltestelle befindet sich an unmittelbarer Nähe und die Einkaufsmöglichkeiten erreichen Sie in wenigen Gehminuten. Das naheliegende Waldstück sowie die grünen Spazierwege laden zum verweilen ein. Die Wohnung ist wie folgt ausgestattet:- sonniger Sitzplatz- Plattenböden in der Küche sowie im Badezimmer- Parkettboden im Korridor sowie Wohnzimmer und Schlafzimmer- die gemütliche, helle Küche verfügt über eine neue Glaskeramikkochfeld sowie Geschirrspüler- im UG steht zusätzlich ein Kellerabteil zur Verfügung Einen Einstellhallenplatz in der Tiefgarage kann für CHF 150.00 monatlich dazu gemietet werden. Haben wir Ihr Interesse geweckt und Sie möchten sich diese schöne Wohnung anschauen? Wir freuen uns auf Ihre Anfrage via dem Kontaktformular der Plattform."","""",""""";;;;;;;;;;
